Supplier Item,Supplier Item,
Supplier Items,Supplier Items,
Supplier Lead Time (days),Supplier Lead Time (days),
Supplier Ledger Summary,Supplier Ledger Summary,
Supplier Name,Supplier Name,
Supplier Naming By,Supplier Naming By,
Supplier Part No,Supplier Part No,
Supplier Part Number,Supplier Part Number,
Supplier Portal Users,Supplier Portal Users,
Supplier Primary Address,Supplier Primary Address,
Supplier Primary Contact,Supplier Primary Contact,
Supplier Quotation,Supplier Quotation,
Supplier Quotation Comparison,Supplier Quotation Comparison,
Supplier Quotation Item,Supplier Quotation Item,
Supplier Quotation {0} Created,Supplier Quotation {0} Created,
Supplier Score,Supplier Score,
Supplier Scorecard,Supplier Scorecard,
Supplier Scorecard Criteria,Supplier Scorecard Criteria,
Supplier Scorecard Period,Supplier Scorecard Period,
Supplier Scorecard Scoring Criteria,Supplier Scorecard Scoring Criteria,
Supplier Scorecard Scoring Standing,Supplier Scorecard Scoring Standing,
Supplier Scorecard Scoring Variable,Supplier Scorecard Scoring Variable,
Supplier Scorecard Setup,Supplier Scorecard Setup,
Supplier Scorecard Standing,Supplier Scorecard Standing,
Supplier Scorecard Variable,Supplier Scorecard Variable,
Supplier Type,Supplier Type,
Supplier Warehouse,Supplier Warehouse,
Supplier Warehouse mandatory for sub-contracted {0},Supplier Warehouse mandatory for sub-contracted {0},
Supplier delivers to Customer,Supplier delivers to Customer,
Supplier of Goods or Services.,Supplier of Goods or Services.,
Supplier {0} not found in {1},Supplier {0} not found in {1},
Supplier(s),Supplier(s),
Supplier-Wise Sales Analytics,Supplier-Wise Sales Analytics,
Suppliers,Suppliers,
Supplies subject to the reverse charge provision,Supplies subject to the reverse charge provision,
Supply Raw Materials for Purchase,Supply Raw Materials for Purchase,
Support,Support,
Support Hour Distribution,Support Hour Distribution,
Support Portal,Support Portal,
Support Search Source,Support Search Source,
Support Settings,Support Settings,
Support Team,Support Team,
Support Tickets,Support Tickets,
Suspended,Suspended,
Switch Between Payment Modes,Switch Between Payment Modes,
Sync Now,Sync Now,
Sync Started,Sync Started,
Synchronize all accounts every hour,Synchronize all accounts every hour,
System In Use,System In Use,
System Manager,System Manager,
"System User (login) ID. If set, it will become default for all HR forms.","System User (login) ID. If set, it will become default for all HR forms.",
System will automatically create the serial numbers / batch for the Finished Good on submission of work order,System will automatically create the serial numbers / batch for the Finished Good on submission of work order,
System will fetch all the entries if limit value is zero.,System will fetch all the entries if limit value is zero.,
System will not check over billing since amount for Item {0} in {1} is zero,System will not check over billing since amount for Item {0} in {1} is zero,
Sản phẩm,Sản phẩm,
Số Liên Hệ,Số Liên Hệ,
Số Lượng,Số Lượng,
Số Lượng & Giá,Số Lượng & Giá,
Số Tiền Giảm Giá,Số Tiền Giảm Giá,
Số Tài Khoản,Số Tài Khoản,
Số tiền thanh toán,Số tiền thanh toán,
Số Điện Thoại,Số Điện Thoại,
TCS Amount,TCS Amount,
TCS Rate %,TCS Rate %,
TDS Amount,TDS Amount,
TDS Computation Summary,TDS Computation Summary,
TDS Deducted,TDS Deducted,
TDS Payable,TDS Payable,
TDS Rate %,TDS Rate %,
TPBank,TPBank,
TS-.YYYY.-,TS-.YYYY.-,
TT - Hotline 11119,TT - Hotline 11119,
TT - Kiệt Hột Xoàn,TT - Kiệt Hột Xoàn,
Table for Item that will be shown in Web Site,Table for Item that will be shown in Web Site,
Tag,Tag,
Tag Line,Tag Line,
Target,Target,
Target  Amount,Target  Amount,
Target ({}),Target ({}),
Target Asset,Target Asset,
Target Asset Location,Target Asset Location,
Target Asset {0} cannot be cancelled,Target Asset {0} cannot be cancelled,
Target Asset {0} cannot be submitted,Target Asset {0} cannot be submitted,
Target Asset {0} cannot be {1},Target Asset {0} cannot be {1},
Target Asset {0} does not belong to company {1},Target Asset {0} does not belong to company {1},
Target Asset {0} needs to be composite asset,Target Asset {0} needs to be composite asset,
Target Batch No,Target Batch No,
Target Detail,Target Detail,
Target Details,Target Details,
Target Distribution,Target Distribution,
Target Exchange Rate,Target Exchange Rate,
Target Fieldname (Stock Ledger Entry),Target Fieldname (Stock Ledger Entry),
Target Fixed Asset Account,Target Fixed Asset Account,
Target Has Batch No,Target Has Batch No,
Target Has Serial No,Target Has Serial No,
Target Incoming Rate,Target Incoming Rate,
Target Is Fixed Asset,Target Is Fixed Asset,
Target Item Code,Target Item Code,
Target Item Name,Target Item Name,
Target Item {0} must be a Fixed Asset item,Target Item {0} must be a Fixed Asset item,
Target Location,Target Location,
Target Location is required while receiving Asset {0} from an employee,Target Location is required while receiving Asset {0} from an employee,
Target Location is required while transferring Asset {0},Target Location is required while transferring Asset {0},
Target Location or To Employee is required while receiving Asset {0},Target Location or To Employee is required while receiving Asset {0},
Target On,Target On,
Target Qty,Target Qty,
Target Qty must be a positive number,Target Qty must be a positive number,
Target Serial No,Target Serial No,
Target Warehouse,Target Warehouse,
Target Warehouse Address,Target Warehouse Address,
Target Warehouse Address Link,Target Warehouse Address Link,
Target Warehouse is set for some items but the customer is not an internal customer.,Target Warehouse is set for some items but the customer is not an internal customer.,
Target warehouse is mandatory for row {0},Target warehouse is mandatory for row {0},
Targets,Targets,
Tariff Number,Tariff Number,
Task,Task,
Task Assignee Email,Task Assignee Email,
Task Completion,Task Completion,
Task Depends On,Task Depends On,
Task Description,Task Description,
Task Name,Task Name,
Task Progress,Task Progress,
Task Type,Task Type,
Task Weight,Task Weight,
Task {0} depends on Task {1}. Please add Task {1} to the Tasks list.,Task {0} depends on Task {1}. Please add Task {1} to the Tasks list.,
Tasks,Tasks,
Tasks Completed,Tasks Completed,
Tasks Overdue,Tasks Overdue,
Tax,Tax,
Tax Account,Tax Account,
Tax Amount,Tax Amount,
Tax Amount After Discount Amount,Tax Amount After Discount Amount,
Tax Amount After Discount Amount (Company Currency),Tax Amount After Discount Amount (Company Currency),
Tax Amount will be rounded on a row(items) level,Tax Amount will be rounded on a row(items) level,
Tax Assets,Tax Assets,
Tax Breakup,Tax Breakup,
Tax Category,Tax Category,
"Tax Category has been changed to ""Total"" because all the Items are non-stock items","Tax Category has been changed to ""Total"" because all the Items are non-stock items",
Tax ID,Tax ID,
Tax Id,Tax Id,
Tax Rate,Tax Rate,
Tax Rates,Tax Rates,
Tax Refunds provided to Tourists under the Tax Refunds for Tourists Scheme,Tax Refunds provided to Tourists under the Tax Refunds for Tourists Scheme,
Tax Rule,Tax Rule,
Tax Rule Conflicts with {0},Tax Rule Conflicts with {0},
Tax Settings,Tax Settings,
Tax Template is mandatory.,Tax Template is mandatory.,
Tax Total,Tax Total,
Tax Type,Tax Type,
Tax Withheld Vouchers,Tax Withheld Vouchers,
Tax Withholding,Tax Withholding,
Tax Withholding Account,Tax Withholding Account,
Tax Withholding Category,Tax Withholding Category,
Tax Withholding Category {} against Company {} for Customer {} should have Cumulative Threshold value.,Tax Withholding Category {} against Company {} for Customer {} should have Cumulative Threshold value.,
Tax Withholding Details,Tax Withholding Details,
Tax Withholding Net Total,Tax Withholding Net Total,
Tax Withholding Rate,Tax Withholding Rate,
Tax Withholding Rates,Tax Withholding Rates,
"Tax detail table fetched from item master as a string and stored in this field.
Used for Taxes and Charges","Tax detail table fetched from item master as a string and stored in this field.
Used for Taxes and Charges",
Tax will be withheld only for amount exceeding the cumulative threshold,Tax will be withheld only for amount exceeding the cumulative threshold,
Taxable Amount,Taxable Amount,
Taxes,Taxes,
Taxes and Charges,Taxes and Charges,
Taxes and Charges Added,Taxes and Charges Added,
Taxes and Charges Added (Company Currency),Taxes and Charges Added (Company Currency),
Taxes and Charges Calculation,Taxes and Charges Calculation,
Taxes and Charges Deducted,Taxes and Charges Deducted,
Taxes and Charges Deducted (Company Currency),Taxes and Charges Deducted (Company Currency),
Taxes row #{0}: {1} cannot be smaller than {2},Taxes row #{0}: {1} cannot be smaller than {2},
Team,Team,
Team Member,Team Member,
Techcombank,Techcombank,
Telephone Expenses,Telephone Expenses,
Telephony,Telephony,
Telephony Call Type,Telephony Call Type,
Template,Template,
Template Item,Template Item,
Template Item Selected,Template Item Selected,
Template Name,Template Name,
Template Options,Template Options,
Template Task,Template Task,
Template Title,Template Title,
Template Warnings,Template Warnings,
Temporarily on Hold,Temporarily on Hold,
Temporary,Temporary,
Temporary Accounts,Temporary Accounts,
Temporary Opening,Temporary Opening,
Temporary Opening Account,Temporary Opening Account,
Term Details,Term Details,
Terms,Terms,
Terms & Conditions,Terms & Conditions,
Terms Template,Terms Template,
Terms and Conditions,Terms and Conditions,
Terms and Conditions Content,Terms and Conditions Content,
Terms and Conditions Details,Terms and Conditions Details,
Terms and Conditions Help,Terms and Conditions Help,
Territory,Territory,
Territory Item,Territory Item,
Territory Manager,Territory Manager,
Territory Name,Territory Name,
Territory Target Variance Based On Item Group,Territory Target Variance Based On Item Group,
Territory Targets,Territory Targets,
Territory-wise Sales,Territory-wise Sales,
Th\xEAm Ghi Ch\xFA,Th\xEAm Ghi Ch\xFA,
The 'From Package No.' field must neither be empty nor it's value less than 1.,The 'From Package No.' field must neither be empty nor it's value less than 1.,
"The Access to Request for Quotation From Portal is Disabled. To Allow Access, Enable it in Portal Settings.","The Access to Request for Quotation From Portal is Disabled. To Allow Access, Enable it in Portal Settings.",
The BOM which will be replaced,The BOM which will be replaced,
The Batch {0} has negative quantity {1} in warehouse {2}. Please correct the quantity.,The Batch {0} has negative quantity {1} in warehouse {2}. Please correct the quantity.,
The Campaign '{0}' already exists for the {1} '{2}',The Campaign '{0}' already exists for the {1} '{2}',
The Condition '{0}' is invalid,The Condition '{0}' is invalid,
The Document Type {0} must have a Status field to configure Service Level Agreement,The Document Type {0} must have a Status field to configure Service Level Agreement,
"The GL Entries and closing balances will be processed in the background, it can take a few minutes.","The GL Entries and closing balances will be processed in the background, it can take a few minutes.",
"The GL Entries will be cancelled in the background, it can take a few minutes.","The GL Entries will be cancelled in the background, it can take a few minutes.",
The Loyalty Program isn't valid for the selected company,The Loyalty Program isn't valid for the selected company,
"The Payment Request {0} is already paid, cannot process payment twice","The Payment Request {0} is already paid, cannot process payment twice",
